geometry,name,id,latitude,longitude,category,vi
"POLYGON ((-3.7351726 40.4100347, -3.7350621 40.4100748, -3.7350881 40.4101209, -3.7345524 40.4103075, -3.7344485 40.4103439, -3.7343722 40.410371, -3.7342982 40.4103973, -3.7342227 40.4104241, -3.7341479 40.4104506, -3.7340729 40.4104773, -3.7340035 40.4105019, -3.7338493 40.4105561, -3.7337863 40.4105783, -3.7337006 40.4106091, -3.7334045 40.4101483, -3.7333948 40.410133, -3.7333513 40.4100648, -3.7331672 40.4097762, -3.7331587 40.4097629, -3.7335497 40.4095743, -3.7340118 40.4093235, -3.734165 40.4092587, -3.7341804 40.4092829, -3.734214 40.4092703, -3.7344584 40.4091793, -3.7344939 40.409166, -3.7345029 40.4091957, -3.7346304 40.4091639, -3.734725 40.4093169, -3.7350719 40.4098777, -3.7351726 40.4100347))","Centro Privado de Educación Infantil, Primaria y Secundaria Salesianos Paseo de Extremadura",school_559,40.40987812260195,-3.7341697283232977,school,0.0
"POLYGON ((-3.7430388 40.3841972, -3.743072 40.3845429, -3.7430337 40.3845659, -3.7424407 40.3844614, -3.7412701 40.3842553, -3.7413042 40.3839875, -3.7410764 40.3839681, -3.7410966 40.3837403, -3.7412437 40.3837731, -3.7415985 40.3840556, -3.7419393 40.3838617, -3.7421329 40.3838809, -3.7423306 40.3838855, -3.7424032 40.3837985, -3.7425259 40.3837997, -3.7425223 40.3840298, -3.742613 40.3840244, -3.7427334 40.3840183, -3.7428441 40.3840121, -3.7428999 40.3840096, -3.7430198 40.3840034, -3.7430207 40.3840067, -3.7430388 40.3841972))","Centro Privado de Educación Infantil, Primaria y Secundaria Vedruna",school_560,40.38416394102091,-3.742189254434136,school,0.0
"POLYGON ((-3.6978281 40.3494212, -3.6975158 40.3489903, -3.6975604 40.348947, -3.6975732 40.3489115, -3.6989266 40.3490605, -3.6990517 40.3493547, -3.6980109 40.3497917, -3.6979889 40.3497859, -3.6979789 40.3496897, -3.6980173 40.3496925, -3.6979573 40.3495613, -3.6979209 40.3495107, -3.69791 40.3494956, -3.6979016 40.3494839, -3.6978903 40.3494682, -3.6978682 40.3494773, -3.6978281 40.3494212))",Colegio de Educación Infantil y Primaria República de el Salvador,school_561,40.349279984416185,-3.69827519319412,school,0.0
"POLYGON ((-3.680646 40.4043181, -3.6804987 40.4045403, -3.6805324 40.4045533, -3.6804955 40.4046127, -3.6804263 40.4045857, -3.6803688 40.4045622, -3.6803036 40.4045367, -3.6803209 40.4045103, -3.6802946 40.4045002, -3.6803153 40.404469, -3.6803728 40.4044912, -3.6804254 40.4044118, -3.6804037 40.4044034, -3.6804209 40.4043774, -3.6803851 40.4043636, -3.6804628 40.4042464, -3.6805576 40.4042835, -3.680646 40.4043181))",Escuela de Arte Escuela de Arte de Madrid N.10,school_562,40.40442662029649,-3.6804755818513004,school,0.0
"POLYGON ((-3.6711462 40.3880564, -3.6710046 40.3881305, -3.6708869 40.3880329, -3.6703794 40.3876118, -3.6705242 40.3875162, -3.6708944 40.3872718, -3.6709274 40.3873748, -3.6709983 40.3875954, -3.6711462 40.3880564))",Colegio de Educación Infantil y Primaria Jaime Balmes,school_563,40.38770293729886,-3.6708138896496845,school,0.0
"POLYGON ((-3.6652494 40.3884407, -3.6647097 40.3889679, -3.6645233 40.3882468, -3.6646616 40.3880872, -3.6652494 40.3884407))",Escuela Infantil Shantala,school_564,40.38848531971564,-3.6648238358029475,school,0.0
"POLYGON ((-3.6645813 40.3893306, -3.6644933 40.389439, -3.6645229 40.3895582, -3.6642494 40.3900229, -3.6639411 40.3899011, -3.663969 40.3897868, -3.6644033 40.389246, -3.6645813 40.3893306))",Colegio de Educación Infantil y Primaria Amos Acero,school_565,40.38965745124599,-3.6642696119290936,school,0.0
"POLYGON ((-3.7159957 40.4588139, -3.7159857 40.4588139, -3.7159756 40.4588159, -3.7159657 40.4588196, -3.7159616 40.4588243, -3.7159572 40.4588307, -3.715969 40.4588501, -3.7159116 40.4588692, -3.7158543 40.4588865, -3.7156919 40.4588367, -3.7156918 40.4588226, -3.7156878 40.4588134, -3.7156792 40.4588024, -3.7156634 40.4587936, -3.7155668 40.4587639, -3.7154236 40.4590372, -3.71537 40.4591406, -3.7153259 40.4592234, -3.7153076 40.4592578, -3.7151932 40.4594617, -3.7150604 40.459714, -3.7143192 40.4611232, -3.7142501 40.4612547, -3.7153392 40.4615966, -3.7176978 40.4623375, -3.7184188 40.4610001, -3.7186247 40.4606231, -3.7187777 40.4603431, -3.7188641 40.4601849, -3.7190466 40.4598541, -3.7190872 40.4597802, -3.7190167 40.4597582, -3.7189924 40.4597507, -3.7176717 40.4593393, -3.7174419 40.4592677, -3.7172121 40.4591956, -3.7159957 40.4588139))",Instituto de Educación Secundaria Virgen de la Paloma,school_566,40.46052024536012,-3.7166624816854994,school,0.0
"POLYGON ((-3.713783 40.4651794, -3.7133894 40.4652182, -3.7129389 40.4651742, -3.712603 40.465089, -3.7125527 40.4647917, -3.712668 40.4647813, -3.7129214 40.4647585, -3.7136828 40.4646898, -3.7137463 40.4649824, -3.713783 40.4651794))",Colegio de Educación Infantil y Primaria Daniel Vázquez Díaz,school_567,40.46496079629462,-3.713202688407756,school,0.0
"POLYGON ((-3.7094012 40.4635454, -3.7092659 40.4634521, -3.7091664 40.4633494, -3.7089352 40.4629779, -3.7091845 40.4628657, -3.7092707 40.4627255, -3.7095058 40.4628077, -3.7095238 40.4627781, -3.7096064 40.4628066, -3.7096508 40.4628431, -3.709657 40.4629246, -3.709483 40.463415, -3.7094441 40.4635342, -3.7094338 40.4635415, -3.7094205 40.4635453, -3.7094012 40.4635454))","Centro Privado de Educación Infantil, Primaria y Secundaria Nuestra Señora del Pilar",school_568,40.463095260603794,-3.7093333990203607,school,0.0
"POLYGON ((-3.7401093 40.3929675, -3.7395884 40.3932845, -3.7396649 40.3935125, -3.73943 40.3936808, -3.7385526 40.3936931, -3.7372337 40.3942057, -3.7364249 40.3940375, -3.7364522 40.3937811, -3.7374682 40.3934562, -3.7374491 40.39342, -3.7379966 40.3932355, -3.7381218 40.3932975, -3.7382426 40.3931586, -3.7384435 40.3932591, -3.7386126 40.3930633, -3.738727 40.3930962, -3.7388392 40.3931499, -3.7392824 40.393391, -3.7396862 40.392792, -3.7399027 40.392803, -3.7401093 40.3929675))",Instituto de Educación Secundaria Renacimiento,school_569,40.39357853989006,-3.738150581006374,school,0.0
"POLYGON ((-3.7415763 40.3937345, -3.7409985 40.3941582, -3.7409543 40.39413, -3.7407731 40.3940141, -3.7405931 40.393899, -3.7403461 40.3942116, -3.7399375 40.3938994, -3.7408691 40.3931916, -3.7415763 40.3937345))",Colegio de Educación Infantil y Primaria República del Uruguay,school_570,40.39373640130907,-3.7407768665613266,school,0.0
"POLYGON ((-3.6091127 40.4269352, -3.6091214 40.4286644, -3.6080362 40.4288107, -3.6078376 40.4279584, -3.6076392 40.4270758, -3.6091127 40.4269352))",Instituto de Educación Secundaria Las Musas,school_572,40.42782885882866,-3.6084684587028977,school,0.0
"POLYGON ((-3.6328597 40.4229931, -3.6323248 40.4231789, -3.6323273 40.4232042, -3.6318787 40.4232746, -3.6313031 40.4225314, -3.6308127 40.422147, -3.6309979 40.4220011, -3.630977 40.4219852, -3.631325 40.4217045, -3.6313506 40.4216838, -3.6313925 40.42165, -3.631499 40.4215641, -3.631786 40.4217839, -3.6318008 40.4217952, -3.63182 40.4218099, -3.6318551 40.4218368, -3.6318658 40.4218447, -3.6320103 40.4219555, -3.6321091 40.4220313, -3.6321818 40.4220961, -3.6325331 40.4225108, -3.6325553 40.4225371, -3.632612 40.4226074, -3.6327143 40.4227501, -3.6328597 40.4229931))",Instituto de Educación Secundaria Miguel Delibes,school_573,40.42246702310751,-3.6318441605801244,school,0.0
"POLYGON ((-3.631499 40.4215641, -3.6313925 40.42165, -3.6313506 40.4216838, -3.631325 40.4217045, -3.630977 40.4219852, -3.6309979 40.4220011, -3.6308127 40.422147, -3.6300164 40.4215174, -3.6296497 40.4212275, -3.629823 40.42101, -3.6300732 40.420696, -3.6305297 40.4209468, -3.6305507 40.4209584, -3.6305743 40.4209714, -3.6305788 40.4209738, -3.63059 40.4209797, -3.6306084 40.4209894, -3.6306362 40.421004, -3.6306964 40.4210357, -3.6310397 40.4212182, -3.6311469 40.4212951, -3.631499 40.4215641))",Instituto de Educación Secundaria Barrio de Bilbao,school_574,40.421412052153556,-3.630550270090225,school,0.0
"POLYGON ((-3.6359599 40.4235246, -3.6354751 40.4235152, -3.6354329 40.4235152, -3.6353099 40.4235126, -3.6352893 40.4235121, -3.6352707 40.4235188, -3.63525 40.423528, -3.6352215 40.4235454, -3.6350727 40.4236395, -3.6350503 40.4236545, -3.6349078 40.4237492, -3.6345039 40.4240176, -3.6344186 40.4240701, -3.634354 40.4241051, -3.6343154 40.424119, -3.6343506 40.423322, -3.6348615 40.4233262, -3.634968 40.4233286, -3.6351421 40.4233297, -3.6353167 40.4233412, -3.6353322 40.4233423, -3.635368 40.4233416, -3.6355071 40.4233464, -3.6356926 40.4233498, -3.6359059 40.4233502, -3.6360082 40.4233521, -3.6361886 40.4233515, -3.6364856 40.423352, -3.6368653 40.4233694, -3.6373268 40.4233936, -3.6375855 40.423416, -3.6374416 40.4235709, -3.6370637 40.4239768, -3.6370243 40.4239552, -3.6369106 40.4240093, -3.6368996 40.424006, -3.6368832 40.4240035, -3.6368712 40.424006, -3.6368572 40.4240146, -3.6368384 40.4240022, -3.6365442 40.4238107, -3.6364225 40.423731, -3.6363914 40.4237097, -3.6362476 40.4236162, -3.6361995 40.4235887, -3.6361317 40.4235613, -3.6360639 40.4235413, -3.6359599 40.4235246))",Colegio de Educación Infantil y Primaria Gandhi,school_575,40.42358707392333,-3.63587005557217,school,0.0
"POLYGON ((-3.6269481 40.4271506, -3.6265665 40.4273127, -3.6264283 40.4273712, -3.6262713 40.4274371, -3.6258093 40.4276288, -3.6257008 40.4274838, -3.6255855 40.4273257, -3.6255104 40.4272227, -3.6256451 40.4271646, -3.6262702 40.4268963, -3.626648 40.4267357, -3.6269481 40.4271506))","Centro Privado de Educación Infantil, Primaria y Secundaria Nazaret",school_576,40.42718405208981,-3.6262303885192777,school,0.0
"POLYGON ((-3.6252494 40.4278741, -3.6251844 40.4279078, -3.6250743 40.4279652, -3.6246871 40.4281711, -3.6241298 40.4284921, -3.6238096 40.4281164, -3.6246798 40.4274523, -3.6248337 40.4273736, -3.6248743 40.4273559, -3.6249788 40.4275011, -3.6251436 40.4277275, -3.6252186 40.4278354, -3.6252494 40.4278741))",Colegio de Educación Infantil y Primaria República de Chile,school_577,40.42793137483328,-3.624534507820237,school,0.0
"POLYGON ((-3.625883 40.3959942, -3.6255705 40.3967772, -3.6241919 40.3964581, -3.6245045 40.395675, -3.625883 40.3959942))",Colegio Público Los Almendros,school_578,40.39622612377463,-3.6250374574219206,school,0.0
"POLYGON ((-3.6475515 40.4598607, -3.6476198 40.4598905, -3.6476377 40.4599147, -3.6476119 40.4599218, -3.6462007 40.4600791, -3.6461052 40.4600467, -3.6460896 40.4599584, -3.6460209 40.4595408, -3.6459996 40.4593944, -3.6459617 40.4593118, -3.6457482 40.4591415, -3.6458212 40.4590742, -3.6462138 40.4591299, -3.6464332 40.459209, -3.6475515 40.4598607))",Instituto de Educación Secundaria Conde de Orgaz,school_579,40.45964542713841,-3.646557267531841,school,0.0
"POLYGON ((-3.6294269 40.4714041, -3.6292813 40.4715069, -3.6291698 40.4713937, -3.6290537 40.4714433, -3.6288067 40.4712506, -3.6285573 40.4709371, -3.6292741 40.4705529, -3.6295089 40.470731, -3.6297408 40.4709069, -3.6300433 40.4711831, -3.6297027 40.471297, -3.6294269 40.4714041))",Colegio de Educación Infantil y Primaria Juan Zaragüeta,school_580,40.47104374000961,-3.6292645247552686,school,0.0
"POLYGON ((-3.6126216 40.5094248, -3.612536 40.5105294, -3.6117547 40.5105769, -3.6117268 40.5099196, -3.6117211 40.5097841, -3.6116966 40.5092067, -3.6119641 40.5092373, -3.612207 40.5092859, -3.6126216 40.5094248))",Colegio Santa Helena,school_581,40.50990281970123,-3.6121381849316503,school,0.0
"POLYGON ((-3.6117547 40.5105769, -3.6110119 40.5106085, -3.6105951 40.5092872, -3.6108998 40.5092251, -3.6110998 40.5091946, -3.6113568 40.5091801, -3.6116966 40.5092067, -3.6117211 40.5097841, -3.6117268 40.5099196, -3.6117547 40.5105769))",Centro Privado de Educación Primaria y Secundaria Base,school_582,40.50985631587053,-3.611255368825115,school,0.0
"POLYGON ((-3.6692979 40.4726729, -3.6688286 40.4727576, -3.6687451 40.4724733, -3.6686827 40.4724825, -3.6678166 40.4726109, -3.667783 40.4724833, -3.6677637 40.4724154, -3.6676886 40.4721298, -3.6676273 40.4719042, -3.6676179 40.4718691, -3.6675372 40.4715741, -3.6687794 40.4713838, -3.6689132 40.4713634, -3.6689257 40.4714039, -3.6689605 40.4715169, -3.6690841 40.4719189, -3.66918 40.4722405, -3.6692979 40.4726729))","Colegio Huérfanos de la Armada ""Nuestra Señora del Carmen""",school_583,40.472038391506,-3.668429907435915,school,0.0
"POLYGON ((-3.6670093 40.4714683, -3.6659569 40.4716452, -3.6659504 40.471623, -3.6659317 40.4715596, -3.6659249 40.4715364, -3.6657562 40.4709625, -3.6661328 40.4709021, -3.6662401 40.4712491, -3.6667196 40.4711704, -3.6669222 40.4711372, -3.6670093 40.4714683))",Edificio Nuestra Señora del Rosario (CHA),school_584,40.47131294737988,-3.6663157600932386,school,0.0
"POLYGON ((-3.7084032 40.4817822, -3.7084182 40.4817956, -3.7086924 40.4825739, -3.708697 40.4825923, -3.708689 40.4826133, -3.7086786 40.4826291, -3.708654 40.4826509, -3.7082315 40.4830167, -3.7072485 40.4838679, -3.7066056 40.4834451, -3.7063337 40.4832409, -3.7061834 40.4831041, -3.7060364 40.4829429, -3.7058831 40.4827431, -3.7057428 40.4825112, -3.7057898 40.4824705, -3.7058232 40.4824223, -3.7058543 40.4823609, -3.7058643 40.4823116, -3.7084032 40.4817822))","Centro Privado de Educación Infantil, Primaria y Secundaria Valdeluz",school_585,40.48271821027144,-3.70728745324793,school,0.0
"POLYGON ((-3.6343462 40.4668722, -3.6343062 40.4668944, -3.633852 40.4671465, -3.6337576 40.4672736, -3.6336858 40.4674202, -3.6333635 40.4671492, -3.6333612 40.4671334, -3.6329565 40.4667953, -3.633164 40.4667607, -3.6338087 40.4666523, -3.6338204 40.4664548, -3.6337815 40.4662412, -3.6339568 40.4662406, -3.6343159 40.4668231, -3.6343462 40.4668722))",Colegio de Educación Infantil y Primaria Garcilaso de la Vega,school_586,40.46685032653207,-3.6337337303159627,school,0.0
"POLYGON ((-3.6587149 40.451724, -3.6590237 40.4520942, -3.6584047 40.4524028, -3.6582003 40.4521835, -3.6577795 40.4517322, -3.6585952 40.451287, -3.6588751 40.4516423, -3.6587149 40.451724))",Instituto de Educación Secundaria San Juan Bautista,school_587,40.451852525719275,-3.658434376206618,school,0.0
"POLYGON ((-3.6569868 40.4539113, -3.6571336 40.4540733, -3.6563523 40.4544681, -3.656085 40.4541639, -3.656611 40.4538956, -3.6567297 40.4538348, -3.6568759 40.4540026, -3.6569275 40.4539767, -3.6569868 40.4539113))","Centro Privado de Educación Infantil, Primaria y Secundaria Madre de Dios",school_588,40.45414126410219,-3.656583363756086,school,0.0
"POLYGON ((-3.6682133 40.376867, -3.6677374 40.3771626, -3.6671334 40.3765983, -3.6676093 40.3763027, -3.6682133 40.376867))",Centro Privado de Educación Secundaria Primero de Mayo,school_590,40.376732649999994,-3.66767335,school,0.0
"POLYGON ((-3.6308478 40.3884351, -3.6294771 40.3886371, -3.6294677 40.3885223, -3.6293156 40.3879016, -3.6292996 40.3877901, -3.6293168 40.3876377, -3.6293973 40.3874846, -3.6294828 40.3873874, -3.6295912 40.387304, -3.6301629 40.3869927, -3.6302439 40.3869607, -3.6303159 40.3869582, -3.6303976 40.3869739, -3.6304581 40.3870136, -3.6304912 40.3870719, -3.6308478 40.3884351))",Instituto de Educación Secundaria Palomeras-Vallecas,school_591,40.38786002576443,-3.630045946928438,school,0.0
"POLYGON ((-3.5211628 40.4139446, -3.5214556 40.4147351, -3.5213813 40.4147512, -3.5210976 40.4148141, -3.5207129 40.4148981, -3.5206938 40.4148797, -3.5206608 40.4148577, -3.5206278 40.4148403, -3.5205907 40.4148271, -3.520551 40.4148176, -3.5205062 40.4148128, -3.5204569 40.4148141, -3.520406 40.4148219, -3.5203654 40.4148346, -3.5203271 40.4148527, -3.5203008 40.414869, -3.5202769 40.4148888, -3.5202624 40.4149015, -3.5202509 40.4149155, -3.5202305 40.4149468, -3.5202179 40.4149764, -3.5202123 40.4150083, -3.5198792 40.4150817, -3.5198251 40.415065, -3.5197003 40.4147676, -3.5195928 40.4144752, -3.5197745 40.4144294, -3.5197318 40.4143125, -3.5200443 40.4142447, -3.5200287 40.4142034, -3.5211628 40.4139446))",Instituto de Educación Secundaria Jaime Ferrán Clúa,school_592,40.41451204610293,-3.5205263300822165,school,0.0
"POLYGON ((-3.5255658 40.4169359, -3.5248562 40.4170925, -3.5239456 40.4172933, -3.5236906 40.4166125, -3.5247207 40.416386, -3.5247948 40.4164174, -3.5250689 40.4165279, -3.5254594 40.4166891, -3.5254808 40.4167105, -3.5255658 40.4169359))",Colegio de Educación Infantil y Primaria Villar Palasí,school_593,40.41681836649435,-3.524555832679024,school,0.0
"POLYGON ((-3.5261635 40.4198984, -3.526414 40.4205826, -3.5255349 40.4207697, -3.525488 40.420644, -3.5254783 40.4206181, -3.5254703 40.4205967, -3.5252827 40.4200943, -3.5261635 40.4198984))",Colegio de Educación Infantil y Primaria Ciudades Unidas,school_594,40.42033577010385,-3.5258495090696673,school,0.0
"POLYGON ((-3.5255259 40.4181886, -3.5257711 40.4188426, -3.5258485 40.4190494, -3.5254463 40.4191374, -3.5254012 40.4191472, -3.5249619 40.4192433, -3.5246401 40.4183838, -3.5246798 40.4183324, -3.5250457 40.4182522, -3.525459 40.4181623, -3.5255259 40.4181886))",Colegio de Educación Infantil y Primaria Enrique Tierno Galván,school_595,40.41869804184631,-3.525237312228438,school,0.0
"POLYGON ((-3.5293657 40.423515, -3.5288331 40.4221311, -3.528657 40.4220649, -3.5287009 40.4219981, -3.5294532 40.422319, -3.52945 40.4223414, -3.5294574 40.4223617, -3.5295236 40.4225341, -3.5295354 40.422566, -3.529859 40.4224931, -3.5298961 40.4225089, -3.5299184 40.422511, -3.529915 40.422547, -3.5299131 40.4227236, -3.5299124 40.423033, -3.5299459 40.4231655, -3.5297891 40.4232478, -3.5296294 40.4233371, -3.5293657 40.423515))",Instituto de Educación Secundaria Vega del Jarama,school_596,40.42277451153026,-3.5294186209422853,school,0.0
"POLYGON ((-3.7108576 40.3515789, -3.7110427 40.3516136, -3.7114638 40.3513438, -3.7116355 40.3515114, -3.7127218 40.3517914, -3.7136996 40.3520397, -3.7129558 40.3542472, -3.7129237 40.3543425, -3.7124674 40.3542357, -3.7122381 40.3541291, -3.7111748 40.3537496, -3.711113 40.3537277, -3.7098847 40.3532914, -3.7095328 40.3531562, -3.7092782 40.3530277, -3.7089885 40.3528543, -3.7090981 40.3527235, -3.7093583 40.3525478, -3.7095916 40.3522922, -3.709892 40.3521676, -3.7108576 40.3515789))","Centro Privado de Educación Infantil, Primaria y Secundaria Internacional Nuevo Centro",school_597,40.3527721039523,-3.7116177942055146,school,0.0
"POLYGON ((-3.7312541 40.4756936, -3.7312133 40.4760309, -3.731201 40.4761429, -3.7307498 40.4761392, -3.7307468 40.4760531, -3.7307629 40.4760494, -3.7307605 40.4759985, -3.7308081 40.4759967, -3.7307839 40.4759047, -3.7307827 40.4756824, -3.7308778 40.4756832, -3.7308766 40.475689, -3.7312541 40.4756936))",Centro Privado de Educación Infantil y Primaria San Rafael Arcángel-santa Luisa,school_598,40.475913902384825,-3.7310011605485562,school,0.0
"POLYGON ((-3.6968709 40.35588, -3.6967282 40.355889, -3.6962281 40.3559207, -3.6961511 40.3559256, -3.6961464 40.3558827, -3.6961239 40.3557494, -3.6960367 40.3557546, -3.695981 40.3557151, -3.6958749 40.35564, -3.6958516 40.3554246, -3.6960282 40.355413, -3.6959956 40.3550922, -3.6959931 40.3550561, -3.6959867 40.3549969, -3.6960651 40.354992, -3.6965331 40.3549621, -3.6970231 40.3551342, -3.6969133 40.3553904, -3.6970781 40.3554328, -3.6968709 40.35588))",Colegio de Educación Infantil y Primaria Ciudad de los Ángeles,school_599,40.35544320733396,-3.696464120418514,school,0.0
"POLYGON ((-3.6136346 40.4546204, -3.6136721 40.4547013, -3.6137823 40.4549051, -3.6138489 40.4549487, -3.6139467 40.4550167, -3.6139949 40.4550444, -3.6140844 40.4551788, -3.6141301 40.4552084, -3.6141903 40.4553354, -3.6134576 40.4553562, -3.6130367 40.4553145, -3.6125815 40.4551591, -3.6125516 40.4550563, -3.6125358 40.4550019, -3.6125111 40.4549168, -3.6125857 40.4548971, -3.6130716 40.4547692, -3.6133774 40.4546883, -3.6134323 40.4546734, -3.613497 40.4546559, -3.6136346 40.4546204))","Centro Privado de Educación Infantil, Primaria y Secundaria Bristol",school_600,40.455049760204716,-3.61334193664051,school,0.0
